sku,asin,fnsku,name,category,product_category,sub_category,moq,lead_time_days,cogs,units_per_box,dimensions,weight_kg,cbm,is_active,amazon_active,noon_active,country,saddl_id
011066-BF03,B0BSS3178S,X001RAY03N,Raymond Home King Flat Sheet 274x274x145 Cm 011066-Bf03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011066-BF03New,B0CFY9BSMY,X001UXG3UP,"Raymond Home King Flat Sheet Super Soft 200 TC Pure Cotton (274x274 cm, 50x75 cm) Flat sheet & 2 PillowCases| Red",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011080-BF01_N,B0CZ4ND3QL,X001ZX02YD,Raymond Home King Flat Sheet Bedsheet 152 Thread Count Luxirious Mercerised 100% Long Staple Cotton Bedding Printed Pre Shrunk Percale Finish Bed Linen with 2 Pillow Case - Blue & White (274 * 274 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011088-BF01,B0C2ZMKQ93,X001RLQZBR,"Raymond Home King Size Fitted Sheet Super Soft 210 TC Pure Cotton (183x198+38 cm, 50x75 cm) Fitted sheet & 2 PillowCases",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011088-BF03,B0C2ZP2HFR,X001RLV7YR,"Raymond Home King Fitted Sheet 183X198+38 Cm, 50X75 Cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011089-BF01,B0C2ZN7GX5,X001RLQXQT,"Raymond Home King Fitted Sheet 183X198+38 Cm, 50X75 Cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011089-BF03,B0C2ZMSVYT,X001RLV8VT,"Raymond Home King Fitted Sheet 183X198+38 Cm, 50X75 Cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011090-BF01,B0BVMYJ96F,X001RAXYTT,Raymond Home King Fitted Sheet 198x183x135 Cm 011090-Bf01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011090-BF02,B0BVMYVVSP,X001RAT08N,Raymond Home King Fitted Sheet 198x183x135 Cm 011090-Bf02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011090-BF03,B0BVMYYMXD,X001RASYWL,Raymond Home King Fitted Sheet 198x183x135 Cm 011090-Bf03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011091-BF01,B0C2ZPCGYQ,X001RLQZCL,"Raymond Home King Size Fitted Sheet Super Soft 210 TC Pure Cotton (183x198+38 cm, 50x75 cm) Fitted sheet & 2 PillowCases",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011091-BF02,B0C2ZMDBBZ,X001RLQZCB,"Raymond Home King Size Fitted Sheet Super Soft 210 TC Pure Cotton (183x198+38 cm, 50x75 cm) Fitted sheet & 2 PillowCases",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011091-BF03,B0C2ZK72N6,X001RLV8VJ,"Raymond Home King Fitted Sheet 183X198+38 Cm, 50X75 Cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011446-BF01,B0CZ4ZRBYD,X001ZWYR4P,Raymond Home King Flat Sheet Bedsheet 144 Thread Count Luxirious Mercerised 100% Long Staple Cotton Bedding Solid Pre Shrunk Percale Finish Bed Linen with 2 Pillow Case - White (274 * 274 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011447-BF02,B0CZ4LKF4Q,X001ZWYR59,Raymond Home King Flat Sheet Bedsheet 144 Thread Count Luxirious Mercerised 100% Long Staple Cotton Bedding Solid Pre Shrunk Percale Finish Bed Linen with 2 Pillow Case - Peach (274 * 274 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011447-BF03,B0CZ4NDJTR,X001ZWRFSF,Raymond Home King Flat Sheet Bedsheet 144 Thread Count Luxirious Mercerised 100% Long Staple Cotton Bedding Solid Pre Shrunk Percale Finish Bed Linen with 2 Pillow Case - Navy (274 * 274 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011447-BF05,B0CZ4M1WDL,X001ZWYR4Z,Raymond Home King Flat Sheet Bedsheet 144 Thread Count Luxirious Mercerised 100% Long Staple Cotton Bedding Solid Pre Shrunk Percale Finish Bed Linen with 2 Pillow Case - Red (274 * 274 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011447-BF06,B0CZ4PH2V4,X001ZX02YN,Raymond Home King Flat Sheet Bedsheet 144 Thread Count Luxirious Mercerised 100% Long Staple Cotton Bedding Solid Pre Shrunk Percale Finish Bed Linen with 2 Pillow Case - Rose (274 * 274 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011447-BF07,B0CZ4M76FQ,X001ZX04T1,Raymond Home King Flat Sheet Bedsheet 144 Thread Count Luxirious Mercerised 100% Long Staple Cotton Bedding Solid Pre Shrunk Percale Finish Bed Linen with 2 Pillow Case - Slate (274 * 274 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011477-BF01,B0BVMXR1L9,X001RAY03D,"Raymond Home SINGLE BED SHEET+ 1 Pillow Super Soft 104 TC Pure Cotton (152x229 cm,50x75 cm) Flat sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011479-BF01,B0BVMYSNFM,X001RASYXP,Raymond Home Queen Flat Sheet 254x224x85 Cm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011479-BF01New,B0CG9LC6G8,X001UXG20V,Raymond Home King Double Flat Sheet - 100% Pure Cotton Flat Sheet 104 TC Flat Bed Sheets - Easy Care Machine Washable 1 Queen Flat Sheets With 2 Pillow Covers - (224 X 254 Cm) (White),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011480-BF01,B0BVMZ716W,X001RASYXF,Raymond Home King Flat Sheet 274x274x95 Cm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011480-BF01New,B0CG9N6KC2,X001ULWRTD,"Raymond Home King Flat Sheet Super Soft 104 TC Pure Cotton (274x274 cm, 50x75 cm) Flat sheet & 2 PillowCases White",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011482-BF01,B0C2ZPCJ6Z,X001RLQXUF,"Raymond Home 2 SINGLE BED SHEET+ 2 Pillow Super Soft 120 TC Pure Cotton (152x229 cm,50x75 cm) Flat sheet & 2 PillowCases",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011484-BF01,B0BVMX3MK2,X001RAXYUX,Raymond Home 2 Single Bed Sheet+ 2 Pillow 229x152x90 Cm 011484-Bf01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011484-BF01_New,B0D11N21KB,X00200VNHF,"Raymond Home 2 SINGLE BED SHEET+ 2 Pillow Super Soft 120 TC Pure Cotton (152x229 cm,50x75 cm) Flat sheet & 2 Pillow Cases",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011484-BF02,B0CZ5S6TLR,X001ZX02ZH,Raymond Home Single Sheet 120 Thread Count Luxirious Mercerised 100% Cotton Bedding Solid Pre Shrunk Percale Finish Bed Linen 2 Bedsheet and 2 Pillow Case - Pistacio (152 * 229 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011484-BF03,B0BVMY2NQ6,X001RAXYUN,Raymond Home 2 Single Bed Sheet+ 2 Pillow 229x152x90 Cm 011484-Bf03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011484-BF04,B0BVMY592Z,X001RAXYW1,Raymond Home 2 Single Bed Sheet+ 2 Pillow 229x152x90 Cm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011484-BF04_New,B0D11GP4XJ,X00200TDWH,"Raymond Home 2 SINGLE BED SHEET+ 2 Pillow Super Soft 120 TC Pure Cotton (152x229 cm,50x75 cm) Flat sheet & 2 PillowCases",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011484-BF05,B0CZ5N2GRY,X001ZWRFT9,Raymond Home Single Sheet 120 Thread Count Luxirious Mercerised 100% Cotton Bedding Solid Pre Shrunk Percale Finish Bed Linen 2 Bedsheet and 2 Pillow Case - Light Sky Blue (152 * 229 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011484-BF06,B0CZ594NJP,X001ZX04U5,Raymond Home Single Sheet 120 Thread Count Luxirious Mercerised 100% Cotton Bedding Solid Pre Shrunk Percale Finish Bed Linen 2 Bedsheet and 2 Pillow Case - Sky Blue (152 * 229 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011579-BF01,B0BVMY22TK,X001RASYZ3,Raymond Home Queen Fitted Sheet 200x160x125 Cm 011579-Bf01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011579-BF02,B0BVMX8T9Q,X001RAT0AL,Raymond Home Queen Fitted Sheet 200x160x125 Cm 011579-Bf02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011579-BF03,B0BVMZRWB9,X001RAY05L,Raymond Home Queen Fitted Sheet 200x180x125 Cm 011579-Bf03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011579-BF04,B0BVMXT7WK,X001RAXYWB,Raymond Home Queen Fitted Sheet 200x160x125 Cm 011579-Bf04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011579-BF05,B0BVMYTSXP,X001RAY05V,Raymond Home Queen Fitted Sheet 200x160x125 Cm 011579-Bf05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011579-BF06,B0BVMVBPL7,X001RAXYWL,Raymond Home Queen Fitted Sheet 200x180x125 Cm 011579-Bf06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011580-BF01,B0BVMY5YD7,X001RASYY9,Raymond Home King Fitted Sheet 200x180x135 Cm 011580-Bf01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011580-BF02,B0BVMYBTXN,X001RAXYVH,Raymond Home King Fitted Sheet 200x180x135 Cm 011580-Bf02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011580-BF03,B0BVMY4VXD,X001RAY04R,Raymond Home King Fitted Sheet 200x180x135 Cm 011580-Bf03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011580-BF04,B0BVMXWF1V,X001RAT09R,Raymond Home King Fitted Sheet 200x180x135 Cm 011580-Bf04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011580-BF05,B0BVMYKN58,X001RASYXZ,Raymond Home King Fitted Sheet 200x180x135 Cm 011580-Bf05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011580-BF06,B0BVMZ1FCG,X001RAXYV7,Raymond Home King Fitted Sheet 200x180x135 Cm 011580-Bf06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011581-BF01,B0BVMZRKD5,X001RASYYJ,Raymond Home Single Fitted Sheet Set 190x90x90 Cm 011581-Bf01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011581-BF02,B0BVMWKRKR,X001RAT0A1,Raymond Home Single Fitted Sheet Set 190x90x90 Cm 011581-Bf02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011581-BF03,B0BVMY1VZ3,X001RAY051,Raymond Home Single Fitted Sheet Set 190x90x90 Cm 011581-Bf03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011581-BF04,B0BVMZ5PFF,X001RASYYT,Raymond Home Single Fitted Sheet Set 190x90x90 Cm 011581-Bf04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011581-BF05,B0BVN1H8HT,X001RAT0AB,Raymond Home Single Fitted Sheet Set 190x90x90 Cm 011581-Bf05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011581-BF06,B0BVMYZS51,X001RAY05B,Raymond Home Single Fitted Sheet Set 190x90x90 Cm 011581-Bf06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011588-BF01,B0CZ514GC9,X001ZWRFS5,Raymond Home Queen Flat Sheet Bedsheet 104 Thread Count Luxirious Mercerised 100% Cotton Bedding Printed Pre Shrunk Percale Finish Skin Safe Bed Linen and 2 Pillow Case - Wine (224 * 254 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011590-BF02,B0CZ56RX67,X001ZWRFRV,Raymond Home Queen Flat Sheet Bedsheet 104 Thread Count Luxirious Mercerised 100% Cotton Bedding Printed Pre Shrunk Percale Finish Skin Safe Bed Linen and 2 Pillow Case - Mosaic (224 * 254 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011592-BF01,B0CZ5G5XNL,X001ZWRFTJ,Raymond Home Queen Flat Sheet Bedsheet 104 Thread Count Luxirious Mercerised 100% Cotton Bedding Printed Pre Shrunk Percale Finish Skin Safe Bed Linen and 2 Pillow Case - Geo (224 * 254 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011592-BF03,B0CZ57X175,X001ZX02ZR,Raymond Home Queen Flat Sheet Bedsheet 104 Thread Count Luxirious Mercerised 100% Cotton Bedding Printed Pre Shrunk Percale Finish Skin Safe Bed Linen and 2 Pillow Case - Pink Geo (224 * 254 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011608-BF01,B0CZ56BHN2,X001ZWYR5J,Raymond Home King Flat Sheet Bedsheet 104 Thread Count Luxirious Mercerised 100% Cotton Bedding Printed Eco Friendly Percale Finish Bed Linen with 2 Pillow Case - Floral (274 * 274 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011610-BF01,B0CZ5BLT63,X001ZX04TB,Raymond Home King Flat Sheet Bedsheet 104 Thread Count Luxirious Mercerised 100% Cotton Bedding Printed Eco Friendly Percale Finish Bed Linen with 2 Pillow Case - Gold (274 * 274 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011610-BF02,B0CZ56GXDD,X001ZX0315,Raymond Home King Flat Sheet Bedsheet 104 Thread Count Luxirious Mercerised 100% Cotton Bedding Printed Eco Friendly Percale Finish Bed Linen with 2 Pillow Case - Turquoise (274 * 274 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011612-BF01,B0CZ5561FY,X001ZX030B,Raymond Home King Flat Sheet Bedsheet 104 Thread Count Luxirious Mercerised 100% Cotton Bedding Printed Eco Friendly Percale Finish Bed Linen with 2 Pillow Case - Peach (274 * 274 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011612-BF02,B0CZ4P1XDM,X001ZWYR6N,Raymond Home King Flat Sheet Bedsheet 104 Thread Count Luxirious Mercerised 100% Cotton Bedding Printed Eco Friendly Percale Finish Bed Linen with 2 Pillow Case - Pink (274 * 274 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011613-BF01,B0CZ5BL1H6,X001ZX031F,Raymond Home King Flat Sheet Bedsheet 104 Thread Count Luxirious Mercerised 100% Cotton Bedding Printed Eco Friendly Percale Finish Bed Linen with 2 Pillow Case - Lotus (274 * 274 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011613-BF03,B0CZ54VG73,X001ZX030V,Raymond Home King Flat Sheet Bedsheet 104 Thread Count Luxirious Mercerised 100% Cotton Bedding Printed Eco Friendly Percale Finish Bed Linen with 2 Pillow Case - Green Lotus (274 * 274 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011616-BF01,B0CZ4NW2B6,X001ZWYR7R,Raymond Home King Flat Sheet Bedsheet 104 Thread Count Luxirious Mercerised 100% Cotton Bedding Printed Eco Friendly Percale Finish Bed Linen with 2 Pillow Case - Mustard (274 * 274 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011636-BF01-N,B0CZ5FRN7D,X001ZWYR81,Raymond Home King Flat Sheet Bedsheet 140 Thread Count Luxirious Mercerised 100% Long Staple Cotton Bedding Printed Percale Weave Finish Bed Linen with 2 Pillow Case - Spring (274 * 274 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011641-BF01-N,B0CZ4ZR71M,X001ZX04W3,Raymond Home King Flat Sheet Bedsheet 140 Thread Count Luxirious Mercerised 100% Long Staple Cotton Bedding Printed Percale Weave Finish Bed Linen with 2 Pillow Case - Royal (274 * 274 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011955-BF01,B0CZ56THJ6,X001ZX04VJ,Raymond Home Queen Flat Sheet Bedsheet 110 Thread Count Luxirious Mercerised 100% Cotton Bedding Printed Pre Shrunk Percale Finish Skin Safe Bed Linen and 2 Pillow Case - Multicolor (224 * 254 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011960-BF01,B0CZ5BD2W1,X001ZX04V9,Raymond Home Queen Flat Sheet Bedsheet 110 Thread Count Luxirious Mercerised 100% Cotton Bedding Printed Pre Shrunk Percale Finish Skin Safe Bed Linen and 2 Pillow Case - Light Blue (224 * 254 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
012390-BF01,B0CZ5176B1,X001ZWYR6D,Raymond Home Queen Flat Sheet Bedsheet 95 GSM Luxirious Microfiber Bedding Printed Pre Shrunk Percale Finish Skin Safe Bed Linen and 2 Pillow Case - Circle (225 * 250 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
012412-BF03,B0CZC8TYX7,X001ZWRFTT,Raymond Home King Flat Sheet Bedsheet 200 Thread Count Luxirious 100% Long Staple Cotton Bedding Printed Sateen Percale Bed Linen with 2 Pillow Case - Ecru (274 * 274 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
012413-BF02,B0CZC7RRKC,X001ZWYR7H,Raymond Home King Flat Sheet Bedsheet 200 Thread Count Luxirious 100% Long Staple Cotton Bedding Printed Sateen Percale Bed Linen with 2 Pillow Case - Flowers (274 * 274 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
012417-BF01,B0CZC7P3VM,X001ZX030L,Raymond Home King Flat Sheet Bedsheet 210 Thread Count Luxirious 100% Long Staple Cotton Bedding Printed Sateen Percale Bed Linen with 2 Pillow Case - Blue (274 * 274 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
012417-BF03,B0CZCCQCY9,X001ZWRFV7,Raymond Home King Flat Sheet Bedsheet 210 Thread Count Luxirious 100% Long Staple Cotton Bedding Printed Sateen Percale Bed Linen with 2 Pillow Case - Brown (274 * 274 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
012796-BF01,B0CZ53MZLG,X001ZWRFUD,Raymond Home Queen Flat Sheet Bedsheet 95 GSM Luxirious Microfiber Bedding Printed Pre Shrunk Percale Finish Skin Safe Bed Linen and 2 Pillow Case - Lavender (225 * 250 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
012824-BF01,B0CZ5CVKNW,X001ZWRFUX,Raymond Home King Flat Sheet Bedsheet 120 Thread Count Luxirious Mercerised Cotton Rich Bedding Printed Dimentionally Stable Percale Finish Bed Linen with 2 Pillow Case - Lavender (274 * 274 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
012824-BF02,B0CZ57NY4C,X001ZX04VT,Raymond Home King Flat Sheet Bedsheet 120 Thread Count Luxirious Mercerised Cotton Rich Bedding Printed Dimentionally Stable Percale Finish Bed Linen with 2 Pillow Case - Rose (274 * 274 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
012824-BF03,B0CZ5PDRJZ,X001ZWRFUN,Raymond Home King Flat Sheet Bedsheet 120 Thread Count Luxirious Mercerised Cotton Rich Bedding Printed Dimentionally Stable Percale Finish Bed Linen with 2 Pillow Case - Rust (274 * 274 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
012831-BF01,B0CZ5GNDVF,X001ZWRFU3,Raymond Home King Flat Sheet Bedsheet 210 Thread Count Luxirious Mercerised 100% Cotton Bedding Solid Bed Linen with 2 Pillow Case - Light Pink (274 * 274 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
012831-BF02,B0CZ5ND6RW,X001ZX04UZ,Raymond Home King Flat Sheet Bedsheet 210 Thread Count Luxirious Mercerised 100% Cotton Bedding Solid Bed Linen with 2 Pillow Case - Lavender (274 * 274 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
012831-BF03,B0CZ53BRGQ,X001ZX0301,Raymond Home King Flat Sheet Bedsheet 210 Thread Count Luxirious Mercerised 100% Cotton Bedding Solid Bed Linen with 2 Pillow Case - Blue (274 * 274 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
012831-BF05,B0CZ5S6TJZ,X001ZX04UP,Raymond Home King Flat Sheet Bedsheet 210 Thread Count Luxirious Mercerised 100% Cotton Bedding Solid Bed Linen with 2 Pillow Case - Slate (274 * 274 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
012831-BF07,B0CZ5GKD57,X001ZWYR6X,Raymond Home King Flat Sheet Bedsheet 210 Thread Count Luxirious Mercerised 100% Cotton Bedding Solid Bed Linen with 2 Pillow Case - White (274 * 274 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
012847-BF01,B0CZ5BR8BB,X001ZWYR77,Raymond Home King Flat Sheet Bedsheet 210 Thread Count Luxirious Mercerised 100% Cotton Bedding Herringbone Bed Linen with 2 Pillow Case - Grey (274 * 274 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
012847-BF03,B0CZ5K4722,X001ZWRFWB,Raymond Home King Flat Sheet Bedsheet 210 Thread Count Luxirious Mercerised 100% Cotton Bedding Herringbone Bed Linen with 2 Pillow Case - Brown (274 * 274 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
013076-BF01,B0CZ594YK2,X001ZX04WD,Raymond Home Queen Flat Sheet Bedsheet 200 Thread Count Luxirious Mercerised 100% Cotton Bedding Printed Pre Shrunk Percale Finish Skin Safe Bed Linen and 2 Pillow Case - Orange (224 * 254 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
013077-BF01,B0CZ5BC3Z4,X001ZX032J,Raymond Home Queen Flat Sheet Bedsheet 200 Thread Count Luxirious Mercerised 100% Cotton Bedding Printed Pre Shrunk Percale Finish Skin Safe Bed Linen and 2 Pillow Case - Red (224 * 254 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
013078-BF01,B0CZ5N2F7J,X001ZX031P,Raymond Home Queen Flat Sheet Bedsheet 200 Thread Count Luxirious Mercerised 100% Cotton Bedding Printed Pre Shrunk Percale Finish Skin Safe Bed Linen and 2 Pillow Case - White Orange (224 * 254 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
0130QL-0001,B0CYXBP49W,X001ZX04WN,Raymond Home Microfiber Quilt All Season AC Soft Lightweight Blanket King Size Bed Peach Finish 200 GSM - White (229 x 254 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
0190QL-0001,B0CYXG3DXG,X001ZWRFW1,Raymond Home Microfiber Quilt All Season AC Soft Lightweight Blanket Single Bed Peach Finish 100 GSM - Color Navy (229 x 152 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
0190QL-0002,B0CYXDNM89,X001ZX031Z,Raymond Home Microfiber Quilt All Season AC Soft Lightweight Blanket Single Bed Peach Finish 100 GSM - Color Pink (229 x 152 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
